1572986933929, 7869, 519, 433, 430
1572986933942, 7882, 517, 424, 430
1572986933955, 7896, 516, 438, 427
1572986933969, 7908, 516, 436, 429
1572986933982, 7921, 519, 418, 441
1572986933994, 7934, 514, 424, 428
1572986934008, 7948, 519, 413, 449
1572986934020, 7960, 522, 437, 417
1572986934033, 7973, 527, 420, 434
1572986934047, 7987, 526, 437, 415
1572986934059, 7999, 531, 444, 425
1572986934072, 8012, 537, 433, 432
1572986934086, 8026, 547, 448, 423
1572986934099, 8038, 564, 448, 404
1572986934111, 8051, 556, 458, 433
1572986934124, 8065, 558, 459, 418
1572986934137, 8077, 562, 461, 419
1572986934149, 8090, 563, 452, 426
1572986934164, 8103, 557, 465, 404
1572986934176, 8116, 562, 480, 397
1572986934189, 8129, 557, 445, 441
1572986934203, 8142, 558, 471, 418
1572986934216, 8155, 534, 474, 411
1572986934229, 8168, 527, 490, 401
1572986934242, 8181, 516, 477, 414
1572986934254, 8194, 509, 456, 411
1572986934268, 8207, 499, 477, 401
1572986934281, 8220, 488, 490, 400
1572986934293, 8232, 479, 485, 414
1572986934306, 8246, 487, 479, 403
1572986934319, 8259, 505, 479, 408
1572986934332, 8271, 499, 463, 418
1572986934344, 8285, 496, 464, 414
1572986934358, 8298, 490, 471, 411
1572986934370, 8311, 495, 452, 440
1572986934383, 8324, 498, 474, 400
1572986934397, 8337, 497, 453, 410
1572986934409, 8350, 503, 417, 456
1572986934422, 8363, 502, 496, 399
1572986934436, 8376, 503, 424, 441
1572986934448, 8389, 492, 442, 427
1572986934462, 8401, 497, 437, 433
1572986934476, 8415, 501, 454, 431
1572986934487, 8428, 501, 488, 392
1572986934501, 8440, 493, 473, 441
1572986934514, 8454, 491, 467, 415
1572986934527, 8467, 481, 465, 447
1572986934542, 8479, 482, 489, 413
1572986934553, 8493, 476, 503, 386
1572986934566, 8506, 476, 460, 458
1572986934578, 8518, 468, 508, 393
1572986934593, 8531, 471, 491, 396
1572986934604, 8545, 481, 488, 416
1572986934617, 8557, 478, 492, 402
1572986934630, 8570, 483, 486, 407
1572986934644, 8584, 481, 472, 421
1572986934656, 8596, 485, 486, 395
1572986934670, 8609, 483, 443, 445
1572986934682, 8623, 483, 483, 408
1572986934695, 8635, 485, 457, 435
1572986934709, 8648, 491, 455, 431
1572986934721, 8662, 482, 456, 445
1572986934735, 8674, 498, 462, 387
1572986934748, 8687, 490, 483, 408
1572986934761, 8700, 496, 442, 457
1572986934775, 8713, 495, 496, 378
1572986934786, 8726, 499, 435, 418
1572986934799, 8739, 506, 460, 399
1572986934812, 8752, 499, 471, 406
1572986934826, 8765, 502, 397, 488
1572986934839, 8778, 453, 425, 433
1572986934852, 8791, 499, 401, 402
1572986934864, 8804, 479, 432, 380
1572986934877, 8817, 489, 408, 430
1572986934889, 8830, 490, 424, 412
1572986934903, 8843, 466, 397, 399
1572986934917, 8856, 474, 389, 424
1572986934929, 8869, 481, 392, 446
1572986934942, 8882, 479, 417, 416
1572986934955, 8895, 479, 423, 419
1572986934968, 8908, 485, 435, 421
1572986934981, 8921, 488, 472, 401
1572986934994, 8934, 495, 459, 412
1572986935008, 8947, 504, 461, 418
1572986935019, 8960, 509, 473, 374
1572986935036, 8973, 513, 439, 432
1572986935045, 8986, 504, 459, 420
1572986935059, 8998, 504, 441, 402
1572986935072, 9012, 488, 432, 428
1572986935085, 9025, 484, 436, 417
1572986935097, 9037, 482, 429, 426
1572986935111, 9051, 481, 419, 430
1572986935123, 9064, 486, 440, 416
1572986935138, 9076, 490, 442, 416
1572986935150, 9090, 495, 443, 414
1572986935162, 9103, 525, 420, 451
1572986935177, 9115, 499, 429, 413
1572986935188, 9128, 498, 459, 407
1572986935202, 9142, 491, 464, 408
1572986935215, 9154, 485, 472, 398
1572986935227, 9167, 493, 467, 393
1572986935241, 9181, 500, 466, 395
1572986935253, 9193, 490, 452, 418
1572986935267, 9206, 495, 453, 422
1572986935280, 9220, 505, 432, 402
1572986935292, 9232, 511, 469, 407
1572986935306, 9245, 463, 476, 426
1572986935318, 9259, 481, 455, 390
1572986935331, 9271, 492, 442, 431
1572986935344, 9284, 489, 487, 375
1572986935357, 9297, 470, 467, 411
1572986935371, 9310, 463, 469, 395
1572986935384, 9323, 474, 477, 375
1572986935396, 9336, 503, 423, 435
1572986935411, 9350, 474, 417, 435
1572986935422, 9362, 458, 447, 412
1572986935435, 9375, 455, 451, 435
1572986935449, 9389, 449, 429, 413
1572986935461, 9401, 431, 425, 423
1572986935474, 9414, 461, 452, 427
1572986935488, 9427, 454, 393, 441
1572986935501, 9440, 470, 419, 419
1572986935514, 9453, 483, 419, 419
1572986935527, 9466, 490, 429, 414
1572986935539, 9479, 489, 429, 414
1572986935552, 9492, 489, 429, 414
1572986935565, 9505, 489, 429, 414
1572986935578, 9518, 489, 429, 415
1572986935591, 9531, 490, 429, 414
1572986935604, 9544, 503, 433, 413
1572986935616, 9556, 488, 427, 414
1572986935630, 9570, 487, 428, 416
1572986935643, 9583, 490, 431, 416
1572986935657, 9595, 490, 430, 416
1572986935668, 9609, 494, 432, 417
1572986935682, 9622, 494, 432, 417
1572986935695, 9634, 494, 432, 417
1572986935707, 9648, 495, 433, 418
1572986935721, 9661, 495, 433, 418
1572986935734, 9673, 495, 433, 418
1572986935746, 9687, 491, 432, 418
1572986935761, 9700, 495, 433, 418
1572986935773, 9712, 495, 434, 418
1572986935787, 9725, 494, 433, 418
1572986935799, 9739, 493, 433, 419
1572986935812, 9751, 497, 432, 418
1572986935826, 9764, 494, 432, 419
1572986935838, 9778, 494, 433, 418
1572986935851, 9790, 491, 435, 417
1572986935864, 9803, 494, 435, 418
1572986935877, 9817, 496, 431, 429
1572986935889, 9830, 495, 431, 423
1572986935903, 9842, 496, 434, 420
1572986935916, 9856, 496, 435, 420
1572986935928, 9869, 497, 434, 419
1572986935942, 9881, 498, 435, 419
1572986935955, 9894, 497, 435, 420
1572986935967, 9908, 496, 435, 420
1572986935980, 9920, 497, 436, 419
1572986935994, 9933, 496, 435, 420
1572986936007, 9947, 494, 433, 420
1572986936019, 9959, 494, 433, 421
1572986936033, 9972, 496, 435, 420
1572986936046, 9986, 497, 435, 420
1572986936058, 9998, 497, 435, 420
1572986936071, 10011, 496, 434, 420
1572986936084, 10024, 496, 434, 420
1572986936098, 10037, 496, 435, 420
1572986936110, 10050, 497, 434, 420
1572986936123, 10063, 496, 435, 420
1572986936137, 10077, 495, 434, 420
1572986936150, 10089, 497, 435, 420
1572986936162, 10102, 496, 434, 420
1572986936180, 10116, 497, 435, 420
1572986936189, 10128, 496, 435, 420
1572986936202, 10141, 496, 435, 420
1572986936215, 10155, 497, 435, 420
1572986936230, 10168, 496, 435, 420
1572986936241, 10180, 496, 435, 420
1572986936254, 10193, 496, 435, 420
1572986936266, 10207, 496, 435, 420
1572986936281, 10219, 496, 435, 420
1572986936296, 10232, 496, 435, 420
1572986936306, 10246, 496, 435, 420
1572986936319, 10259, 496, 435, 420
1572986936331, 10271, 496, 435, 419
1572986936346, 10285, 496, 435, 420
1572986936357, 10298, 497, 435, 420
1572986936371, 10310, 496, 435, 420
1572986936384, 10323, 497, 435, 420
1572986936397, 10337, 497, 435, 420
1572986936410, 10350, 496, 435, 420
1572986936422, 10362, 497, 435, 420
1572986936436, 10376, 497, 435, 420
1572986936449, 10389, 497, 434, 420
1572986936463, 10401, 497, 434, 420
1572986936474, 10415, 496, 435, 420
1572986936488, 10428, 497, 435, 420
1572986936501, 10441, 502, 436, 419
1572986936513, 10454, 492, 435, 420
1572986936527, 10467, 494, 433, 421
1572986936539, 10480, 496, 434, 420
1572986936552, 10492, 496, 435, 420
1572986936565, 10506, 495, 436, 420
1572986936580, 10519, 497, 435, 419
1572986936592, 10531, 496, 436, 420
1572986936605, 10545, 496, 435, 422
1572986936618, 10558, 496, 434, 420
1572986936631, 10571, 497, 435, 420
1572986936645, 10584, 496, 435, 420
1572986936658, 10597, 497, 435, 420
1572986936671, 10610, 497, 435, 420
1572986936683, 10624, 497, 434, 420
1572986936696, 10636, 495, 435, 420
1572986936710, 10649, 495, 436, 418
1572986936722, 10662, 496, 436, 420
1572986936736, 10675, 491, 433, 422
1572986936748, 10688, 502, 435, 419
1572986936762, 10701, 494, 434, 419
1572986936774, 10715, 496, 435, 420
1572986936788, 10727, 500, 435, 420
1572986936800, 10740, 496, 434, 420
1572986936814, 10754, 497, 434, 419
1572986936827, 10766, 496, 435, 420
1572986936839, 10779, 496, 435, 420
1572986936853, 10792, 496, 434, 419
1572986936866, 10806, 495, 434, 420
1572986936879, 10818, 498, 436, 420
1572986936893, 10831, 494, 435, 421
1572986936904, 10845, 503, 439, 420
1572986936918, 10857, 501, 434, 418
1572986936931, 10870, 488, 432, 420
1572986936945, 10884, 490, 432, 420
1572986936957, 10897, 503, 435, 418
1572986936970, 10909, 496, 435, 418
1572986936982, 10923, 492, 433, 418
1572986936997, 10936, 496, 435, 418
1572986937008, 10948, 495, 432, 419
1572986937022, 10961, 493, 433, 418
1572986937035, 10975, 495, 433, 418
1572986937047, 10988, 494, 433, 418
1572986937062, 11000, 494, 434, 417
1572986937074, 11014, 493, 434, 417
1572986937087, 11027, 496, 432, 419
1572986937100, 11039, 495, 433, 419
1572986937112, 11053, 496, 433, 418
1572986937126, 11066, 494, 433, 418
1572986937139, 11078, 495, 433, 418
1572986937151, 11091, 495, 433, 419
1572986937165, 11105, 494, 433, 419
1572986937177, 11118, 494, 433, 418
1572986937191, 11130, 495, 433, 418
1572986937204, 11144, 495, 433, 419
1572986937217, 11157, 494, 433, 418
1572986937229, 11169, 494, 433, 418
1572986937243, 11183, 495, 433, 418
1572986937255, 11196, 494, 433, 418
1572986937269, 11209, 494, 433, 419
1572986937282, 11222, 494, 433, 418
1572986937296, 11235, 495, 433, 418
1572986937308, 11248, 494, 433, 418
1572986937321, 11260, 494, 433, 418
1572986937335, 11274, 495, 433, 418
1572986937348, 11287, 495, 433, 418
1572986937361, 11300, 495, 433, 419
1572986937373, 11313, 494, 433, 418
1572986937386, 11326, 494, 433, 418
1572986937399, 11339, 495, 433, 418
1572986937413, 11352, 495, 433, 418
1572986937425, 11365, 495, 433, 419
1572986937439, 11378, 494, 433, 418
1572986937451, 11392, 494, 433, 418
1572986937464, 11404, 493, 433, 418
1572986937479, 11417, 481, 439, 420
1572986937490, 11430, 495, 430, 421
1572986937504, 11444, 501, 436, 420
1572986937517, 11456, 491, 456, 433
1572986937529, 11469, 482, 433, 422
1572986937542, 11483, 493, 432, 421
1572986937556, 11495, 480, 433, 417
1572986937569, 11508, 499, 433, 417
1572986937582, 11522, 528, 443, 413
1572986937597, 11535, 518, 439, 415
1572986937607, 11547, 501, 441, 415
1572986937621, 11560, 502, 437, 396
1572986937634, 11574, 501, 428, 423
1572986937646, 11586, 472, 433, 406
1572986937659, 11599, 494, 424, 425
1572986937672, 11613, 559, 435, 416
1572986937685, 11626, 564, 455, 436
1572986937699, 11638, 529, 461, 421
1572986937713, 11652, 551, 406, 368
1572986937724, 11665, 577, 473, 392
1572986937737, 11677, 553, 465, 434
1572986937751, 11691, 547, 494, 483
1572986937764, 11704, 578, 453, 492
1572986937776, 11717, 655, 462, 475
1572986937789, 11729, 660, 475, 425
1572986937803, 11743, 652, 461, 442
1572986937816, 11756, 635, 498, 452
1572986937829, 11768, 623, 492, 436
1572986937842, 11782, 643, 528, 492
1572986937855, 11795, 567, 397, 488
1572986937867, 11807, 643, 681, 537
1572986937880, 11821, 667, 549, 460
1572986937894, 11834, 687, 488, 429
1572986937908, 11847, 733, 457, 362
1572986937919, 11859, 627, 439, 389
1572986937933, 11873, 568, 485, 435
1572986937946, 11886, 590, 501, 468
1572986937959, 11898, 635, 502, 478
1572986937973, 11912, 647, 513, 489
1572986937986, 11925, 618, 522, 482
1572986937998, 11938, 581, 525, 471
1572986938011, 11951, 561, 522, 468
1572986938024, 11964, 569, 517, 473
